split,index,label,text_preview,response,analysis
test,1699,0,Britney Spears May Have Gotten Engaged on Her Birthday Britney Spears might...,No,no
test,1181,0,Ariana Grande Visits Injured Fans in Manchester Ahead of Charity Concert...,No,no
test,97,0,"'We're Going to Hell': Kristen Bell, Bono, Ashton Kutcher Sing With Kimmel to...",No,no
test,938,1,Angelina Jolie Focused On Improving Health & Well-Being As Fans Worry Over...,No,no
test,2667,0,Wedding Album: Dancing with the Stars Pro Lindsay Arnold Shares Photos from...,No,no
test,1403,0,Kylie Jenner's Hottest Looks Telepictures and Warner Bros. Entertainment Inc....,No,no
test,2185,0,Ashley Iaconetti and Jared Haibon Want a TV Wedding Let the cameras roll!...,No,no
test,2574,0,Why Putting Family First Turned Dwayne Johnson Into Hollywood’s Biggest Star...,No,no
test,221,0,The 16 Biggest Reveals From Caitlyn Jenner’s New Memoir Grand Central...,No,no
test,1856,1,"Rihanna: shocked by the secret child of Chris Brown! According to TMZ, Chris...",No,no
test,2110,1,Lindsay Lohan went full-on Mischa Barton with tribute to terrorism victims...,No,no
test,1361,0,Sam Claflin Says Male Actors Get Body Shamed Too: ‘I Felt Like a Piece of...,No,no
test,2024,0,The 7 Best Beauty Tips We've Ever Learned From Zendaya Getty/David Livingston...,No,no
test,2078,0,Taylor Swift visits 8-year-old Phoenix burn survivor in hospital PHOENIX -...,No,no
test,1641,0,Alpha Male Madness 2017: Vote in the Sweet 16 Now! (Excerpt) Read more at: E!...,No,no
test,2200,0,Ed Sheeran review – bland everybloke brings the pub to the stadium There’s a...,No,no
test,1425,0,Here's What It Will Cost to Buy All of Oprah's 'Favorite Things' in 2018 ©...,No,no
test,1473,0,Wendy Williams Gets Emotional As She Describes Fainting On Live TV Wendy...,No,no
test,455,0,What Did Robert Say To Willow On 'The Royals' Finale? The King's Words Were...,No,no
test,1245,0,Chester Bennington Toxicology Report Surfaces Following Linkin Park Singer's...,No,no
test,1787,1,See Birthday Boy Robert Pattinson Transform Through the Years Image zoom...,No,no
test,781,0,Angelina Jolie 'eyes up $25m mansion' in California Angelina Jolie is said to...,No,no
test,1067,0,Lisa Rinna confronts Dorit about husband's name calling The new season of The...,No,no
test,658,0,Selena Gomez Is Most Like *This* 'Friends' Character Selena Gomez Says She '...,No,no
test,375,0,Elizabeth Smart Gives Birth to Baby No. 3 Party of five! Elizabeth Smart and...,No,no
test,905,1,Drake's 10 Hottest Hook-Ups No Articles Found. Try Our Search Here:,No,no
test,1289,1,Brad Pitt Looking To Buy New Place In LA Arts District Amid Angelina Jolie...,No,no
test,12,0,"Steve Harvey's Ex-Wife Sues Him for $60 Million; Alleges Torture, Child...",No,no
test,132,0,Ruby Rose on the New Katy Perry Swish Swish Revenge Song Katy Perry released...,No,no
test,1781,0,"RuPaul Is Heading to Netflix for Your Next Comedy Obsession Get excited,...",No,no
test,1006,0,"Ally McBeal First Courted Controversy 20 Years Ago: Short Skirts, Skinny-...",No,no
test,143,1,Drake Hoping For Marriage & Children — He’s Confident He’ll Find The Right...,No,no
test,1953,0,Demi Lovato no longer cares what the haters say about her swimsuit Instagrams...,No,no
test,394,0,Watch Khloe Kardashian Sound Off On Tristan Thompson Cheating Scandal After...,No,no
test,2626,0,Oscars Best Dressed Celebrities 2018 Outfit Photos It started with the...,No,no
test,1299,0,'This Is Us' Cast Shares Some Hopefully Fake Spoilers for Season 2 on Red...,No,no
test,289,1,US report - 'Flaky' Nicole is 'driving Keith Urban crazy' The multitasking...,No,no
test,1921,0,Kendall Jenner Wears Rumored Boyfriend Blake Griffin’s Jacket To Stay Warm...,No,no
test,418,0,Taylor Swift Sings Along As Kelly Clarkson Performs 'Look What You Made Me...,No,no
test,257,0,The Internet Can’t Get Enough Of Trump Staring Directly At The Solar Eclipse...,No,no
test,187,0,"Brad Pitt’s Red-Carpet Surprise at ‘Lost City of Z’ Premiere Last night,...",No,no
test,355,0,Charlize Theron on Playing a Female James Bond: I'm Very Old Charlize Theron...,No,no
test,1213,0,Donald Trump Almost Played the President in Sharknado 3 Some stories are...,No,no
test,2373,0,"Gal Gadot Wins #SeeHer Award at Critics' Choice 2018, Calls for More Female-...",No,no
test,2132,0,Here's why those Taylor Swift courtroom drawings were so terrible Do you...,No,no
test,2358,0,"Khloe Kardashian might have dropped a clue she was pregnant months ago ""He...",No,no
test,1908,0,Josephine Skriver’s Morning Routine Involves Sweat and a Spoon Zerchoo Daily...,No,no
test,2017,0,Gwyneth Paltrow Shares Bikini Snap From Her Bachelorette Party: See the Pic!...,No,no
test,483,0,"Coco Austin responds to backlash over her braids [ transcript ] ""So, recently...",No,no
test,1039,1,Bradley Cooper The duo gave the A Star Is Born duo a run for their money in...,No,no
test,2245,1,Did Brad Pitt Cause Tension in Jennifer Aniston and Justin Theroux's...,No,no
test,872,0,Riverdale: 20 Things That Make No Sense About Bughead If you're a fan of...,No,no
test,1484,0,"Adam West Dies: TV’s Batman Was 88 Adam West, the actor who brought deadpan...",No,no
test,956,0,Savannah Guthrie's powerful body image advice to her daughter Get Stuff We...,No,no
test,637,0,Marvel’s Runaways Series-Premiere Recap: Teenage Dream Marvel’s Runaways...,No,no
test,336,0,Try Not to Swoon at Idris Elba Singing a Translated Version of Boyz II Men's...,No,no
test,1477,1,Latest Entertainment News & Celeb Gossip The Hottest From True Crime ‘Fixer...,No,no
test,404,0,Nicole Kidman Reveals Her 50th Birthday Plans with 'Divine' Husband Keith...,No,no
test,501,0,Jennifer Lawrence Auditioned for Blake Lively's Role in 'Gossip Girl' and...,No,no
test,868,0,"Alec Baldwin Admits He's ""Bullied Women,"" Calls for a Change in Hollywood The...",No,no
test,361,0,13 Natural Sunscreen Brands You Need to Try First thing’s first: Terms like...,No,no
test,1240,0,Read Jimmy Fallon's Full Speech to Parkland Graduates Thank you very much....,Yes,yes
test,509,0,Tyrese Gibson Threatens to Quit Fast & Furious 9 Amid Dwayne Johnson Feud...,No,no
test,620,0,"Beyoncé And Daughter,Blue Ivy’s Matching Dresses Will Melt Your Heart And...",No,no
test,2424,0,"American Music Awards 2017: Selena Gomez, Demi Lovato & More Hit The Red...",No,no
test,1180,0,I have no respect for Caitlyn Jenner anymore: Kim Kardashian LOS ANGELES:...,No,no
test,918,0,'Parenthood' Star Monica Potter Is Not Pregnant—Despite 'Baby Bump' Photo NEW...,No,no
test,1981,1,Jennifer Aniston’s short marriage to Justin Theroux is over Click here if you...,No,no
test,1301,1,Why Fergie & The Black Eyed Peas May Have Parted Ways & When It Happened It...,No,no
test,412,0,These Oscar Gowns Would Make Glamorous Wedding Dresses The Oscars are a great...,No,no
test,556,0,‘Teen Mom OG’ Star Tyler Baltierra Loses 26 Pounds in 5 Weeks: Photos Tyler...,No,no
test,1766,0,"Every twist and turn of the last few days of the Meghan Markle family drama,...",No,no
test,2173,1,Drake: What He Thinks About Rihanna Pregnancy Rumors & Why He’s Bummed About...,No,no
test,985,0,Kendra Duggar Gives Birth to First Child With Joseph Duggar They just keep...,No,no
test,163,0,Justin Timberlake Stops Concert for Epic Pregnancy Announcement Justin...,No,no
test,1947,0,How Does Riverdale’s Musical Rank Among TV's Most Iconic Musical Episodes?...,No,no
test,736,0,Harry Styles Won’t Deny That He Wrote ‘Two Ghosts’ About Taylor Swift We just...,No,no
test,2295,0,Chrissy Teigen Reveals Why Her Baby Boy Has a 'Point' Over Daughter Luna...,No,no
test,773,1,Everything Miranda Lambert and Blake Shelton Have Said About Their Divorce...,No,no
test,343,1,Did Charlie Heaton & Natalia Dyer Break Up? ‘Stranger Things’ Couple...,No,no
test,964,0,American Horror Story: Apocalypse Premiere - All The Freakiest And Funniest...,No,no
test,2137,0,Matt Lauer and Wife Annette Roque Spotted Spending Time Together Amidst...,No,no
test,865,0,"How Julianne Hough Truly Came Into Her Own Before Turning 30 Jambo Savannah,...",No,no
test,1034,0,Eminem Returns To Acting In His Video For 'River' Featuring Ed Sheeran In the...,No,no
test,1248,0,Kylie Jenner and Tyga Take Coachella — Separately: Inside the Music Event's...,No,no
test,2475,0,"'This Is Us' Revelations: Jack's Mystery Woman, Miguel and Rebecca's Romance...",No,no
test,2164,0,"OMG! Kim Kardashian Catches a ""Tramp"" in Scott Disick's Hotel Room After He...",No,no
test,1557,1,Caitlyn Jenner Addresses Rumored Romance With Sophia Hutchins Caitlyn Jenner...,No,no
test,319,1,"Kris Jenner Behind Kourtney Kardashian, Scott Disick, Sofia Richie Love...",No,no
test,1678,0,Nikki Reed and Ian Somerhalder are expecting a baby Twilight star Nikki Reed...,No,no
test,2023,0,Selena Gomez And Justin Bieber Couldn't Take Their Hands Off Each Other At...,No,no
test,1625,0,Matthew Lawrence Reunites With 'Boy Meets World' Co-Star Ben Savage to...,No,no
test,987,0,"Emilia Clarke on ‘Solo’ Director Shake-Up, ‘Game of Thrones’ Finale – Variety...",Yes,yes
test,2533,0,Mandy Moore explains how divorce gave her confidence Get the latest from...,No,no
test,1560,0,Jessica Chastain explains why she fought for equal pay for Octavia Spencer In...,No,no
test,2034,0,Kylie Jenner Works a Naked Dress at the 2017 Met Gala Kylie Jenner went super...,No,no
test,2121,0,"Hulu Adds 'Boy Meets World,' 'Home Improvement' to ""TGIF"" Library The...",No,no
test,1749,1,Inside Jennifer Aniston and Justin Theroux's $240 Million Empire Jennifer...,No,no
test,170,0,Meghan Markle Epitomizes Summer Chic In Yellow Brandon Maxwell Dress Olivia...,No,no
test,1554,0,Olivia Newton-John gives update 3 months after cancer relapse Get the latest...,No,no
test,2591,1,"Why Kris Jenner Chose To Share Photos From Her Mammogram On Social Media ""I...",No,no
test,1887,0,Jenna Dewan Tatum talks baby #2 and 'scheduling sex' World of Dance host...,No,no
test,614,0,'NCIS': Pauley Perrette 'worried' about fans ahead of 'sad' exit May 8 (UPI)...,No,no
test,2240,0,Top 75 Youtube Couples Channel You Must Follow United States About Youtuber...,No,no
test,1100,0,The Weeknd Passionately Belts Selena Gomez Diss Song At Coachella Just one...,No,no
test,312,0,Christmas in July Is Here! 10 QVC Stars Share Their Holiday Gift Picks...,No,no
test,2387,0,Down & Dirty! The Bachelorette Boys Are Mud Wrestling Shirtless to Impress...,No,no
test,1488,0,Carrie Underwood Posts Close-Up Pic of Her Face Before Comeback at ACM Awards...,No,no
test,359,0,Fifth Harmony's Normani Kordei Says Cyberbullies Sent Her Violent Images...,No,no
test,526,0,Saturday Savings: Emma Roberts' Nine West Slingback Heels Are Less Than $50...,No,no
test,779,0,Spencer Pratt Rips Lauren Conrad Over Failed Magazine Cover; Says 'Bruce...,No,no
test,949,1,Was Charlie Hunnam Booed for Cutting Airport Line? Did Charlie Hunnam really...,No,no
test,626,0,Justin Bieber's Mom Defends Her Son After Some Not So Kind Words From Selena...,No,no
test,928,1,Sienna Miller Turned Down Tom Cruise? Did Sienna Miller really turn down a...,No,no
test,580,0,Kim Kardashian and Kanye West's $18 Million Former Bel Air Mansion is Already...,No,no
test,768,0,Bethenny's Beautiful Body Secret: Fast Yoga If anyone knows how to get into...,No,no
test,1151,0,"Dax Shepard Raising Daughters Empowered, Feminist ""About five hours later,...",No,no
test,1241,1,Maks Chmerkovskiy Skipped DWTS Due to a 'Chemistry Issue' With Partner...,No,no
test,984,1,Jennifer Aniston & Reese Witherspoon Arrive for Gwyneth Paltrow's Big Event!...,No,no
test,147,0,BTS Brings Down the House at 2017 AMA’s Viewers of the 2017 American Music...,No,no
test,682,1,Sexy Gigi Hadid GIFs STAY IN TOUCH! Get the daily inside scoop right in your...,No,no
test,2187,0,The 12 Best Moments From the 2017 Emmy Awards With Stephen Colbert at the...,No,no
test,1464,0,Tim Allen reveals 'The Santa Clause' originally had a very morbid twist Did...,Yes,yes
test,961,0,Elton John Explains Why He Stormed Off Stage During Las Vegas Concert It...,No,no
test,400,0,Tom D'Agostino Denies Cheating & Abuse Ended Marriage To Luann de Lesseps It...,No,no
test,316,0,Celebrities in Comme des Garcons: An Ode to Rei Kawakubo's Fashion Brand It’s...,No,no
test,1876,0,"The 2018 World Cup, explained 9 questions about the 2018 World Cup you were...",Yes,yes
test,2096,0,25 Best Gift Sets for Father’s Day 2018 The great thing about gift sets for...,No,no
test,8,1,Jared Leto & Angelina Jolie: He Regrets Letting Her Slip Away After Secret...,No,no
test,26,0,The One Bag French Girls Will Never Buy We often discuss French-girl style:...,No,no
test,1764,0,Jenelle Evans Opens Up About Her Emotional Reunion with Son Jace After...,No,no
test,1025,1,"Obamas Celebrate 25th Anniversary After False Split Stories In May of 2016,...",No,no
test,1495,0,Netflix officially cuts all ties with Kevin Spacey Click to email this to a...,No,no
test,1485,0,Jenelle Evans Threatened to Cancel Wedding 24 Hours Before Ceremony This...,No,no
test,766,0,Robert Downey Jr. Reveals How Much Longer He’ll Play Iron Man The actor made...,No,no
test,2025,0,Ashley Judd calls James Franco's sexual misconduct allegation response...,No,no
test,828,0,"Who is Meghan Markle, Prince Harry's fiancée? Prince Harry and Meghan Markle...",No,no
test,2246,0,Full List of 2018 Oscar Nominations – Variety Follow Us on Twitter Oscar...,No,no
test,851,0,Tim McGraw collapses on stage in Ireland Image copyright Getty Images Image...,No,no
test,808,0,Chrissy Metz Says Scenes Are ‘Banked’ for ‘This Is Us’ Series Finale – But...,No,no
test,1520,0,Why Kendall Jenner & Anwar Hadid's Hookup Isn't Surprising You are using an...,No,no
test,2296,0,The Most Fascinating Fascinators (and Hats!) From Pippa Middleton's Wedding...,No,no
test,786,0,Amal and George Clooney settle into a summer in Sardinia The Clooneys have...,No,no
test,1002,0,'Jersey Shore' Cast Members Surprise Deena Cortese With 'Roomie Reunion' The...,No,no
test,630,0,Lisa Kudrow Reacts to Fake ‘Friends’ Movie Trailer: ‘Something Should Be...,Yes,yes
test,1312,0,Dancing with the Stars 2017 Fantasy League: Join Now & Make Your Picks The...,No,no
test,2175,0,Prince Harry: ‘There Is Much More We Can Do’ To Promote Mental Health...,No,no
test,145,0,Nick Lachey Shares Sweetest Sixth Anniversary Message for 'Beautiful' Wife...,No,no
test,2064,0,"Kym Johnson Gives Birth, Welcomes Twins With Robert Herjavec Ballroom babies!...",No,no
test,1812,0,See Chip and Joanna Gaines new Target Line: Hearth and Hand Get the latest...,No,no
test,79,1,"Cory Booker Not Father Of Mindy Kaling’s Baby, Despite Report New Jersey...",No,no
test,1954,0,Sisqo's 'The Thong Song' Gets Tropical Update From JCY: Listen It's been...,No,no
test,254,0,Breaking: Kate Spade Has Died at 55 Fashion designer Kate Spade has been...,No,no
test,2621,0,The Force Is Strong With Laura Dern and Billie Lourd at Moët & Chandon’s...,No,no
test,1158,0,Princess Love Pranks Ray J That Her Water Broke In Epic April Fools’ Day...,No,no
test,332,0,DJ Khaled Claims He Was ‘Sabotaged’ After Disastrous EDC Set DJ Khaled was...,No,no
test,397,0,You Can Get $1 Strawberry Margaritas at Applebee's the Entire Month of August...,No,no
test,2643,0,Brooke Shields Joins Season 19 of ‘Law & Order: SVU’ – Variety In today’s...,No,no
test,893,0,Full House This article is about the American television series. For other...,Yes,yes
test,2598,0,Stephen Colbert grills Ben Affleck on sexual misconduct allegations Ben...,No,no
test,1579,0,"Demi Lovato on Her Wild Party with Snoop Dogg: 'All of a Sudden, My House Is...",No,no
test,1870,0,What is Tarek El Moussa's Net Worth? Tarek El Moussa and his ex-wife...,No,no
test,2065,1,Nick Jonas Dating ‘Victoria Secret’ Model Sara Sampaio? He Was ‘All Over Her’...,No,no
test,1479,0,Cristiano Ronaldo and Georgina Rodriguez cosy up on romantic break They...,No,no
test,2513,0,"The Bill Cosby trial, explained Bill Cosby faces charges of drugging and...",No,no
test,1043,1,Nicole Kidman will 'write a tell-all autobiography' She's the notoriously...,No,no
test,2331,0,"Meghan Markle’s half-sister slams her for ‘ignoring’ dad, calls royal family...",No,no
test,1000,0,Asiah Collins' Nasty Fight With Crystal Smith's Friends Brings Platinum Life...,No,no
test,2057,0,Whoopi Goldberg and Jeanine Pirro Had an Even Nastier Confrontation After The...,No,no
